Distance_(pixels),Gray_Value
289,89.893
290,87.267
291,86.980
292,87.371
293,86.025
294,82.990
295,82.455
296,82.213
297,81.929
298,82.537
299,82.766
300,82.034
301,80.367
302,79.021
303,78.720
304,78.499
305,77.492
306,76.990
307,77.076
308,76.209
309,74.469
310,73.507
311,72.517
312,71.646
313,70.240
314,68.963
315,67.781
316,66.038
317,66.000
318,64.221
319,63.891
320,61.595
321,59.906
322,58.635
323,57.468
324,56.705
325,54.843
326,52.551
327,51.413
328,50.941
329,50.648
330,50.067
331,49.936
332,49.427
333,47.795
334,46.293
335,45.506
336,44.993
337,44.024
338,43.310
339,42.963
340,42.161
341,41.264
342,40.372
343,40.280
344,40.262
345,41.122
346,41.387
347,42.326
348,42.333
349,41.932
350,41.643
351,41.667
352,41.994
353,42.822
354,43.531
355,44.634
356,45.744
357,46.254
358,46.333
359,47.475
360,49.472
361,51.109
362,52.897
363,54.720
364,56.326
365,57.681
366,58.722
367,59.768
368,60.814
369,62.399
370,63.779
371,64.530
372,65.573
373,66.461
374,66.889
375,68.414
376,71.639
377,75.560
378,74.873
379,78.026
380,81.179
381,82.506
382,82.146
383,82.773
384,83.480
385,83.676
386,85.261
387,86.640
388,86.899
389,87.413
390,89.699
391,90.995
392,91.357
393,92.247
394,92.851
395,93.630
396,95.515
397,97.986
398,100.211
399,101.148
400,101.080
401,101.801
402,102.064
403,101.754
404,100.764
405,99.410
406,97.277
407,97.097
408,97.599
409,98.283
410,99.056
411,99.348
412,99.699
413,101.087
414,102.319
415,104.424
416,106.799
417,107.431
418,106.576
419,104.729
420,103.853
421,102.732
422,102.621
423,102.626
424,102.692
425,102.940
426,103.276
427,103.220
428,102.667
429,102.276
430,101.221
431,100.882
432,100.783
433,99.170
434,96.696
435,95.867
436,93.752
437,93.367
438,92.255
439,91.959
440,91.365
441,91.839
442,91.339
443,90.400
444,90.983
445,91.883
446,91.716
447,90.847
448,89.700
449,88.279
450,86.834
451,84.949
452,83.821
453,81.963
454,80.899
455,79.817
456,78.380
457,77.293
458,76.210
459,74.848
460,73.986
461,74.333
462,73.405
463,70.446
464,68.101
465,67.222
466,66.543
467,65.852
468,65.074
469,64.512
470,61.591
471,58.396
472,57.254
473,56.526
474,55.915
475,54.115
476,53.485
477,52.518
478,50.419
479,49.222
480,48.303
481,46.487
482,45.542
483,45.611
484,45.615
485,45.066
486,45.165
487,46.157
488,46.485
489,46.882
490,47.371
491,47.320
492,46.233
493,46.304
494,47.416
495,47.779
496,48.051
497,48.538
498,49.235
499,50.060
500,50.841
501,51.384
502,50.775
503,54.653
504,56.624
505,58.915
506,61.313
507,63.550
508,64.383
509,67.989
510,69.794
511,72.694
512,75.028
513,76.557
514,77.743
515,80.048
516,82.061
517,84.218
518,85.533
519,87.080
520,87.630
521,87.333
522,87.832
523,88.499
524,88.950
525,90.602
526,93.379
527,94.054
528,94.960
529,96.575
530,99.085
531,101.167
532,102.594
533,104.047
534,105.642
535,105.495
536,105.335
537,105.976
538,107.865
539,110.841
540,112.133
541,112.840
542,113.806
543,113.370
544,114.484
545,115.220
546,115.858
547,116.167
548,116.000
549,116.118
550,117.471
551,118.707
552,119.465
553,120.132
554,120.294
555,120.773
556,120.889
557,119.424
558,117.822
559,116.490
560,116.609
561,117.587
562,118.887
563,120.461
564,122.914
565,121.839
566,120.018
567,118.004
568,118.287
569,121.860
570,123.651
571,125.131
572,127.047
573,126.207
574,125.072
575,125.367
576,124.209
577,121.673
578,121.333
579,122.372
580,122.067
581,121.738
582,122.477
583,122.793
584,122.509
585,121.985
586,121.555
587,122.072
588,122.933
589,124.314
590,124.717
591,123.749
592,122.781
593,121.749
594,122.741
595,123.393
596,122.676
597,122.667
598,122.657
599,122.334
600,124.231
601,122.501
602,121.868
603,120.695
604,118.123
605,115.459
606,114.073
607,115.427
608,116.712
609,116.187
610,116.763
611,116.317
612,114.529
613,113.667
614,113.375
615,113.204
616,113.514
617,114.307
618,114.838
619,115.234
620,114.867
621,113.314
622,112.239
623,111.755
624,110.334
625,108.437
626,107.193
627,106.224
628,105.179
629,103.140
630,102.377
631,101.243
632,99.736
633,98.134
634,99.608
635,98.998
636,97.826
637,97.970
638,98.821
639,98.627
640,96.911
641,95.614
642,95.703
643,94.900
644,92.232
645,89.665
646,87.883
647,86.276
648,84.262
649,81.487
650,80.281
651,81.014
652,81.983
653,82.702
654,82.882
655,81.895
656,79.840
657,77.842
658,76.479
659,76.221
660,75.895
661,74.832
662,73.002
663,71.838
664,70.915
665,68.963
666,68.131
667,67.776
668,66.946
669,65.897
670,65.179
671,65.022
672,65.175
673,64.742
674,64.462
675,63.761
676,62.851
677,62.569
678,61.897
679,60.450
680,58.497
681,57.217
682,57.482
683,58.936
684,59.312
685,57.945
686,55.346
687,52.885
688,50.989
689,49.468
690,48.597
691,48.902
692,47.073
693,45.985
694,45.017
695,45.525
696,45.309
697,44.397
698,41.520
699,40.806
700,39.262
701,36.799
702,35.920
703,36.953
704,37.692
705,39.015
706,39.245
707,37.858
708,36.540
709,35.552
710,35.331
711,34.493
712,32.916
713,31.653
714,31.153
715,31.337
716,31.381
717,30.913
718,31.861
719,32.080
720,31.375
721,29.557
722,29.021
723,29.041
724,30.365
725,28.333
