Distance_(pixels),Gray_Value
705,118.783
706,117.938
707,112.492
708,109.167
709,105.578
710,101.549
711,99.967
712,99.230
713,98.669
714,98.034
715,95.484
716,94.888
717,93.563
718,90.273
719,90.431
720,97.276
721,103.461
722,108.497
723,115.419
724,115.646
725,111.595
726,106.396
727,102.307
728,99.486
729,95.764
730,93.165
731,86.079
732,81.030
733,79.203
734,76.081
735,73.262
736,70.693
737,66.837
738,64.245
739,64.080
740,63.860
741,65.072
742,66.481
743,66.558
744,62.427
745,57.372
746,54.644
747,53.443
748,51.798
749,47.180
750,42.377
751,40.686
752,41.539
753,42.026
754,38.905
755,38.037
756,36.273
757,39.357
758,35.537
759,35.139
760,43.556
761,39.626
762,39.252
763,36.268
764,36.310
765,36.223
766,36.007
767,35.625
768,35.632
769,35.592
770,34.863
771,36.511
772,36.443
773,35.786
774,36.785
775,38.539
776,39.576
777,40.439
778,42.483
779,44.022
780,44.197
781,44.237
782,47.810
783,48.381
784,44.457
785,41.517
786,40.813
787,42.404
788,48.469
789,54.209
790,56.163
791,56.985
792,57.621
793,57.515
794,54.247
795,55.561
796,56.213
797,57.646
798,58.736
799,58.640
800,58.936
801,61.659
802,63.228
803,70.066
804,75.861
805,79.416
806,82.262
807,82.981
808,83.508
809,83.910
810,82.676
811,84.598
812,84.667
813,84.690
814,85.136
815,85.926
816,84.474
817,84.052
818,85.149
819,86.315
820,87.674
821,90.804
822,93.094
823,92.537
824,92.655
825,94.418
826,94.379
827,92.315
828,91.097
829,92.096
830,93.151
831,91.494
832,89.248
833,87.326
834,91.714
835,97.418
836,98.295
837,95.745
838,94.533
839,92.533
840,87.231
841,84.214
842,83.820
843,82.177
844,80.005
845,79.724
846,78.866
847,77.639
848,75.526
849,75.104
850,75.038
851,75.393
852,76.533
853,79.560
854,82.340
855,82.367
856,82.257
857,83.778
858,83.850
859,83.754
860,79.890
861,77.144
862,74.901
863,71.403
864,67.220
865,58.949
866,51.405
867,51.053
868,51.027
869,50.773
870,51.524
871,51.090
872,50.265
873,50.881
874,48.254
875,46.374
876,44.124
877,42.011
878,39.992
879,38.726
880,37.137
881,35.629
882,35.202
883,35.745
884,35.454
885,33.379
886,32.436
887,33.692
888,34.000
889,32.631
890,31.534
891,30.167
892,29.013
893,27.615
894,26.535
895,26.333
896,26.333
897,25.543
898,25.388
899,24.548
900,26.713
901,29.750
902,31.589
903,31.480
904,31.996
905,32.698
906,34.019
907,36.735
908,39.427
909,43.123
910,46.356
911,48.022
912,47.952
913,47.191
914,45.325
915,49.523
916,56.065
917,63.498
918,69.732
919,73.617
920,75.326
921,75.916
922,74.117
923,72.621
924,71.510
925,72.673
926,73.800
927,74.780
928,77.619
929,83.125
930,85.529
931,84.094
932,78.985
933,73.340
934,70.718
935,70.098
936,69.848
937,71.089
938,71.927
939,74.057
940,78.388
941,82.706
942,86.474
943,86.944
944,84.989
945,82.932
946,80.809
947,79.850
948,79.873
949,79.002
950,77.921
951,78.938
952,82.399
953,86.594
954,88.580
955,90.068
956,91.033
957,91.548
958,93.102
959,94.243
960,95.804
961,98.557
962,100.928
963,100.887
964,100.866
965,101.531
966,101.585
967,100.686
968,101.756
969,105.167
970,109.088
971,114.134
972,115.734
973,109.008
974,97.529
975,89.158
976,85.776
977,83.750
978,81.531
979,80.112
980,79.287
981,76.745
982,73.046
983,70.355
984,68.376
985,67.024
986,65.524
987,64.847
988,64.500
989,63.714
990,62.789
991,61.218
992,59.086
993,58.721
994,58.946
995,59.192
996,59.905
997,60.292
998,60.287
999,61.574
1000,64.293
1001,67.167
1002,69.989
1003,70.948
1004,70.140
1005,67.369
1006,62.616
1007,57.516
1008,53.115
1009,49.407
1010,44.764
1011,41.121
1012,38.685
1013,36.563
1014,35.030
1015,33.000
1016,32.389
1017,34.015
1018,34.041
1019,33.333
1020,35.112
1021,36.715
1022,36.080
1023,33.598
1024,31.751
1025,31.212
1026,31.673
1027,31.917
1028,30.794
1029,29.269
1030,28.488
1031,28.206
1032,27.209
1033,26.405
1034,26.757
1035,27.542
1036,27.431
1037,29.035
1038,31.714
1039,32.249
1040,31.869
1041,33.570
1042,36.863
1043,38.663
1044,38.190
1045,37.475
1046,36.562
1047,35.717
1048,35.882
1049,37.858
1050,38.516
1051,37.879
1052,38.749
1053,39.765
1054,40.357
1055,42.638
1056,46.918
1057,49.104
1058,48.012
1059,48.244
1060,50.596
1061,51.732
1062,53.030
1063,54.240
1064,55.299
1065,57.213
1066,59.971
1067,63.538
1068,65.134
1069,63.357
1070,64.251
1071,66.858
1072,66.974
1073,69.476
1074,75.058
1075,79.163
1076,81.874
1077,83.241
1078,83.333
1079,83.615
1080,83.920
1081,85.231
1082,87.797
1083,89.971
1084,92.617
1085,96.158
1086,100.905
1087,104.300
1088,105.124
1089,106.476
1090,107.137
1091,104.272
1092,101.345
1093,97.461
1094,96.695
1095,95.697
1096,96.720
1097,102.120
1098,106.559
1099,110.845
1100,115.570
1101,120.257
1102,124.048
1103,125.889
1104,128.903
1105,130.747
1106,128.875
1107,120.283
1108,109.307
1109,102.605
1110,97.371
1111,92.734
1112,86.493
1113,78.596
1114,75.138
1115,73.995
1116,72.924
1117,74.801
1118,77.055
1119,77.386
1120,78.530
1121,80.096
1122,81.142
1123,82.916
1124,84.328
1125,83.228
1126,81.766
1127,83.813
1128,85.179
1129,84.474
1130,82.967
1131,83.667
1132,83.765
1133,84.931
1134,86.055
1135,86.364
1136,86.029
1137,84.890
1138,82.437
1139,77.531
1140,73.209
1141,69.662
1142,67.266
1143,64.629
1144,64.168
1145,65.445
1146,65.513
1147,66.725
1148,66.913
1149,65.900
1150,62.943
1151,60.693
1152,58.605
1153,54.642
1154,52.867
1155,53.728
1156,51.023
1157,48.648
1158,48.915
1159,51.392
1160,51.048
1161,49.291
1162,48.088
1163,43.823
1164,45.448
1165,47.242
1166,47.952
1167,47.457
1168,45.638
1169,44.390
1170,43.642
1171,40.409
1172,39.677
1173,38.364
1174,36.661
1175,36.161
1176,34.793
1177,32.764
1178,30.660
1179,30.397
1180,29.436
1181,28.800
1182,28.360
1183,28.658
1184,29.260
1185,28.203
1186,26.704
1187,25.819
1188,27.691
1189,28.095
1190,29.583
1191,31.427
1192,30.946
1193,32.291
1194,36.853
1195,39.954
1196,39.083
1197,37.328
1198,34.985
1199,33.588
1200,33.275
1201,34.256
1202,36.151
1203,37.053
1204,35.631
1205,34.454
1206,30.814
1207,30.944
1208,36.140
1209,38.044
1210,42.053
1211,44.718
1212,47.701
1213,50.008
1214,50.747
1215,53.084
1216,55.052
1217,56.094
1218,57.000
1219,55.005
1220,54.005
1221,54.137
1222,55.174
1223,55.230
1224,53.113
1225,51.850
1226,52.290
1227,52.365
1228,52.707
1229,54.875
1230,58.437
1231,58.824
1232,58.044
1233,58.929
1234,60.818
1235,61.477
1236,62.530
1237,63.235
1238,65.012
1239,66.701
1240,67.449
1241,70.428
1242,74.759
1243,78.639
1244,83.621
1245,88.232
1246,91.005
1247,94.405
1248,94.205
1249,94.841
1250,96.247
1251,103.765
1252,108.324
1253,111.110
1254,110.265
1255,109.097
1256,108.852
1257,108.749
1258,108.457
1259,108.308
1260,108.314
1261,106.358
1262,103.321
1263,102.019
1264,100.054
1265,98.661
1266,97.832
1267,97.109
1268,103.477
1269,104.168
1270,101.755
1271,96.998
1272,94.701
1273,96.203
1274,96.288
1275,96.379
1276,97.190
1277,97.419
1278,101.612
1279,110.131
1280,116.727
1281,120.339
1282,123.144
1283,121.790
1284,120.371
1285,123.779
1286,124.736
1287,119.336
1288,110.028
1289,102.729
1290,101.384
1291,100.977
1292,101.507
1293,111.154
1294,121.293
1295,130.987
1296,136.375
1297,143.666
1298,145.700
1299,147.498
1300,149.880
1301,150.493
1302,143.337
1303,129.454
1304,127.831
1305,136.310
1306,139.907
1307,140.899
1308,141.036
1309,143.562
1310,144.585
1311,140.732
1312,137.565
1313,136.215
1314,135.193
1315,135.807
1316,138.373
1317,139.163
1318,143.504
1319,149.968
1320,153.965
1321,156.195
1322,154.363
1323,152.654
1324,148.834
1325,142.751
1326,136.708
1327,134.604
1328,130.750
1329,124.200
1330,122.444
1331,124.521
1332,129.409
1333,132.434
1334,134.905
1335,136.556
1336,138.369
1337,141.328
1338,140.798
1339,140.181
1340,141.691
1341,144.112
1342,143.505
1343,140.460
1344,140.006
1345,142.108
1346,144.433
1347,141.779
1348,139.354
1349,137.576
1350,134.388
1351,131.932
1352,129.993
1353,128.443
1354,129.330
1355,129.916
1356,129.818
1357,129.602
1358,126.732
1359,120.999
1360,116.327
1361,114.710
1362,113.119
1363,116.929
1364,122.645
1365,127.193
1366,130.568
1367,132.023
1368,133.478
1369,134.536
1370,133.251
1371,132.203
1372,127.989
1373,123.717
1374,126.171
1375,133.501
1376,140.401
1377,141.102
1378,136.184
1379,133.727
1380,132.589
1381,129.911
1382,126.217
1383,123.710
1384,121.426
1385,118.030
1386,115.446
1387,115.072
1388,114.434
1389,115.477
1390,118.857
1391,121.424
1392,122.571
1393,123.781
1394,125.524
1395,127.186
1396,127.694
1397,125.785
1398,124.352
1399,126.182
1400,126.587
1401,119.515
1402,108.902
1403,105.665
1404,107.608
1405,108.259
1406,107.327
1407,107.902
1408,110.826
1409,109.519
1410,106.314
1411,105.271
1412,103.201
1413,99.313
1414,95.601
1415,92.933
1416,92.472
1417,94.702
1418,97.330
1419,97.956
1420,97.130
1421,96.667
1422,96.238
1423,94.484
1424,92.680
1425,91.350
1426,89.725
1427,88.460
1428,84.227
1429,77.676
1430,74.901
1431,76.267
1432,79.430
1433,81.915
1434,82.009
1435,81.000
1436,81.207
1437,81.621
1438,82.182
1439,82.412
1440,81.391
1441,80.618
1442,81.399
1443,82.762
1444,83.131
1445,83.685
1446,86.705
1447,87.287
1448,83.125
1449,78.041
1450,74.810
1451,72.290
1452,69.908
1453,68.579
1454,67.023
1455,64.518
1456,62.566
1457,61.047
1458,58.826
1459,57.442
1460,57.209
1461,57.282
1462,57.483
1463,56.834
1464,55.857
1465,54.529
1466,52.166
1467,50.720
1468,50.565
1469,49.452
1470,49.966
1471,50.279
1472,49.806
1473,49.260
1474,48.631
1475,47.076
1476,45.604
1477,46.420
1478,47.435
1479,46.167
1480,45.289
1481,47.567
1482,49.667
1483,50.541
1484,52.036
1485,51.124
1486,49.798
1487,49.097
1488,48.989
1489,48.833
1490,47.040
1491,44.587
1492,42.987
1493,43.998
1494,45.378
1495,45.296
1496,43.701
1497,43.881
1498,42.761
1499,40.246
1500,40.059
