Distance_(pixels),Gray_Value
1402,102.937
1403,102.902
1404,104.755
1405,105.091
1406,105.000
1407,104.734
1408,103.014
1409,100.635
1410,99.894
1411,98.040
1412,93.226
1413,90.970
1414,89.195
1415,88.103
1416,88.396
1417,87.929
1418,89.073
1419,89.223
1420,86.651
1421,85.863
1422,82.993
1423,81.423
1424,82.982
1425,85.758
1426,86.497
1427,86.495
1428,87.564
1429,86.771
1430,87.089
1431,85.769
1432,82.495
1433,80.803
1434,77.685
1435,74.209
1436,73.467
1437,72.652
1438,70.485
1439,67.269
1440,63.879
1441,61.650
1442,61.231
1443,61.807
1444,60.771
1445,58.873
1446,58.306
1447,57.730
1448,56.380
1449,55.557
1450,56.585
1451,57.318
1452,56.232
1453,57.285
1454,58.881
1455,59.226
1456,58.450
1457,57.998
1458,58.644
1459,58.831
1460,58.116
1461,59.485
1462,59.705
1463,57.862
1464,56.548
1465,55.114
1466,52.907
1467,51.581
1468,52.195
1469,52.164
1470,53.963
1471,56.146
1472,55.993
1473,56.376
1474,56.628
1475,54.266
1476,52.118
1477,51.989
1478,52.519
1479,51.437
1480,49.765
1481,50.658
1482,52.495
1483,51.999
1484,50.797
1485,49.085
1486,47.415
1487,46.085
1488,44.825
1489,44.067
1490,42.190
1491,40.056
1492,40.145
1493,40.857
1494,40.841
1495,41.316
1496,42.205
1497,43.423
1498,44.316
1499,44.523
1500,43.945
1501,42.790
1502,41.257
1503,40.029
1504,39.473
1505,39.250
1506,40.561
1507,43.808
1508,46.054
1509,46.139
1510,46.060
1511,46.358
1512,44.719
1513,42.602
1514,42.875
1515,44.104
1516,43.607
1517,41.510
1518,39.634
1519,39.000
1520,38.987
1521,39.320
1522,40.379
1523,41.457
1524,41.187
1525,39.802
1526,39.909
1527,41.703
1528,42.951
1529,41.819
1530,38.656
1531,35.782
1532,32.633
1533,30.757
1534,31.587
1535,33.949
1536,35.549
1537,36.134
1538,36.808
1539,37.696
1540,37.788
1541,36.002
1542,33.951
1543,35.409
1544,35.933
1545,36.340
1546,36.354
1547,34.501
1548,32.679
1549,31.685
1550,31.598
1551,31.566
1552,31.667
1553,31.667
1554,31.441
1555,30.763
1556,29.876
1557,28.301
1558,27.041
1559,24.450
1560,23.422
1561,24.144
1562,24.967
1563,25.116
1564,25.419
1565,26.755
1566,27.397
1567,27.133
1568,26.612
1569,26.347
1570,25.659
1571,25.983
1572,26.667
1573,26.385
1574,26.242
1575,28.000
1576,27.704
1577,26.640
1578,25.812
1579,25.471
1580,25.802
1581,25.586
1582,24.046
1583,20.771
1584,21.804
1585,24.879
1586,27.674
1587,28.381
1588,26.911
1589,24.917
1590,23.213
1591,22.825
1592,23.253
1593,22.278
1594,21.333
1595,21.711
1596,23.460
1597,23.749
1598,23.195
1599,21.458
1600,20.541
1601,19.795
1602,19.952
1603,20.554
1604,21.830
1605,22.667
1606,22.532
1607,21.727
1608,21.595
1609,20.897
1610,19.333
1611,19.263
1612,18.800
1613,18.555
1614,20.125
1615,21.204
1616,21.417
1617,21.651
1618,21.921
1619,21.518
1620,20.515
1621,19.493
1622,20.261
1623,19.667
1624,19.872
1625,21.704
1626,22.075
1627,21.623
1628,21.188
1629,20.385
1630,20.582
1631,19.585
1632,18.594
1633,17.582
1634,16.667
1635,16.705
1636,17.218
1637,17.800
1638,18.046
1639,19.961
1640,21.730
1641,21.053
1642,21.653
1643,21.472
1644,21.515
1645,20.691
1646,21.313
1647,20.458
1648,20.541
1649,20.694
1650,21.691
1651,22.671
1652,22.811
1653,22.705
1654,21.004
1655,21.321
1656,19.998
1657,19.663
1658,18.333
